OBJECT_NAME,OBJECT_ID,epoch_iso,mm_rev_day,ecc,inc_deg,raan_deg,argp_deg,mean_anom_deg,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,norad,ELEMENT_SET_NO,REV_AT_EPOCH,bstar,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,"Invalid query: ""GROUP=rocket-bodies&FORMAT=csv"" (GROUP=rocket-bodies not found)",label
COSMOS 2251 DEB,1993-036SS,2025-09-04T11:42:40.406688,14.87133352,0.00360573,74.035,269.3769,345.422,135.2692,0.0,U,34449,999.0,87214.0,0.0025392598,0.00023133,0.0,,Debris
COSMOS 2251 DEB,1993-036SU,2025-09-04T10:45:02.586240,14.87544284,0.00369357,74.0484,286.8044,344.0972,15.9045,0.0,U,34451,999.0,87155.0,0.0023690452,0.00021808,0.0,,Debris
COSMOS 2251 DEB,1993-036SV,2025-09-04T15:23:35.738304,15.07601479,0.00714382,74.036,27.2531,131.8256,243.9459,0.0,U,34452,999.0,89167.0,0.0013832372,0.00022359,0.0,,Debris
COSMOS 2251 DEB,1993-036SW,2025-09-04T13:17:42.541440,15.1303858,0.00067047,74.1409,309.8325,196.4979,163.5998,0.0,U,34453,999.0,87348.0,0.0045601206,0.00081537,0.0,,Debris
COSMOS 2251 DEB,1993-036SX,2025-09-04T16:35:38.561856,14.38586102,0.00357996,74.057,100.0209,190.9486,169.0894,0.0,U,34454,999.0,86643.0,0.00031720277,9.52e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036TC,2025-09-04T21:53:18.407904,14.00267727,0.01920547,74.0775,64.8231,158.8093,202.1137,0.0,U,34459,999.0,84328.0,0.00087627013,1.497e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036TH,2025-09-04T13:48:37.775808,15.1236781,0.00210736,74.001,286.3031,89.3515,32.8106,0.0,U,34464,999.0,88334.0,0.0022032265,0.00038597,0.0,,Debris
COSMOS 2251 DEB,1993-036TM,2025-09-04T12:42:36.583776,14.47272274,0.00743999,74.0135,303.0151,111.6476,249.2628,0.0,U,34468,999.0,87026.0,0.00038109027,1.415e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036TR,2025-09-04T20:13:59.300544,13.69849067,0.03270475,74.0817,260.7303,53.0899,309.9711,0.0,U,34472,999.0,82372.0,0.0012250602,1.544e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036TT,2025-09-04T17:09:32.112864,14.05480165,0.02047914,74.0778,138.9239,237.5164,187.2484,0.0,U,34474,999.0,84117.0,0.0013999107,2.721e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036TV,2025-09-04T09:31:57.245376,13.80727445,0.03120956,74.0068,249.7249,131.0154,231.8409,0.0,U,34476,999.0,82266.0,0.0029888254,4.523e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036TW,2025-09-04T20:53:56.277600,14.55869996,0.00745331,73.9763,257.746,107.0761,324.4494,0.0,U,34477,999.0,87186.0,0.00090165145,4.08e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036TX,2025-09-04T22:26:27.602880,14.97946365,0.00385131,74.0428,208.4335,83.976,337.9026,0.0,U,34478,999.0,87489.0,0.0038957041,0.00046921,0.0,,Debris
COSMOS 2251 DEB,1993-036UA,2025-09-04T18:39:29.807712,14.32025037,0.00686058,73.977,234.6766,68.8918,358.3112,0.0,U,34481,999.0,86032.0,0.000714628,1.944e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036UB,2025-09-04T20:56:29.532192,14.6581533,0.00496212,74.0376,54.4782,141.318,336.4716,0.0,U,34482,999.0,86737.0,0.0033210001,0.00018476,0.0,,Debris
COSMOS 2251 DEB,1993-036UE,2025-09-04T18:59:41.590176,13.54507025,0.03845298,73.9186,4.2064,50.7112,72.7811,0.0,U,34544,999.0,81542.0,0.00051083964,5.4e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036UG,2025-09-04T14:42:00.893376,14.4474024,0.00222907,74.03,73.9129,176.2061,246.8956,0.0,U,34546,999.0,86594.0,0.00094240542,3.255e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036UH,2025-09-04T09:25:08.442912,14.69372482,0.0023009,74.0319,293.6401,29.0047,331.2396,0.0,U,34547,999.0,87061.0,0.0016612329,9.844e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036UP,2025-09-04T15:17:56.482656,14.56223358,0.00200546,74.0274,20.1834,120.9148,255.4946,0.0,U,34553,999.0,86653.0,0.0018883925,8.354e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036UQ,2025-09-04T16:47:04.501824,14.37659394,0.00243109,74.0376,121.3163,213.6283,204.3757,0.0,U,34554,999.0,86332.0,0.00036557759,1.076e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036US,2025-09-04T13:50:44.348352,14.73764956,0.00129294,74.02,319.0728,36.0464,79.9146,0.0,U,34556,999.0,86866.0,0.0022007765,0.00014406,0.0,,Debris
COSMOS 2251 DEB,1993-036UW,2025-09-04T08:58:57.080064,14.69018105,0.00172653,74.0214,335.1357,74.3602,1.2206,0.0,U,34560,999.0,86791.0,0.0022296692,0.00013101,0.0,,Debris
COSMOS 2251 DEB,1993-036UZ,2025-09-04T20:13:05.743776,14.46007593,0.00130228,74.04,28.2688,150.3405,336.5581,0.0,U,34563,999.0,86767.0,0.00086645231,3.065e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VA,2025-09-04T21:51:43.970112,14.40435097,0.00191949,74.0312,60.8221,194.4458,289.8887,0.0,U,34564,999.0,86583.0,0.00043284009,1.352e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VD,2025-09-04T17:34:34.016160,14.23872637,0.00729254,74.0444,334.9524,72.1009,49.9609,0.0,U,34567,999.0,85715.0,0.00027811849,6.3e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036VF,2025-09-04T19:30:22.394880,14.24315634,0.01587605,73.9942,16.9508,228.2215,259.6511,0.0,U,34569,999.0,85559.0,0.001305403,3.411e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VG,2025-09-04T16:38:39.143904,13.99574027,0.01923715,73.9597,30.5088,293.6767,80.3957,0.0,U,34570,999.0,84215.0,0.00073494436,1.232e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VH,2025-09-04T14:29:05.124192,14.46359893,0.00716395,74.0418,7.8219,67.716,293.1574,0.0,U,34571,999.0,85859.0,0.0029528952,0.00010932,0.0,,Debris
COSMOS 2251 DEB,1993-036VJ,2025-09-04T05:38:23.371872,14.47405536,0.00697876,74.0118,302.2588,36.6043,29.1091,0.0,U,34572,999.0,85937.0,0.0018849225,7.107e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VL,2025-09-04T09:33:13.319712,14.68707641,0.00734458,74.0674,235.2477,285.0626,226.0057,0.0,U,34574,999.0,87319.0,0.0014771718,8.942e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VN,2025-09-04T11:25:53.846688,14.54475849,0.00064069,74.0372,326.0945,118.1219,256.1882,0.0,U,34576,999.0,87023.0,0.00099993046,4.234e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VP,2025-09-04T10:54:10.103904,15.2462744,0.00087197,74.0137,19.4911,162.2362,197.9144,0.0,U,34577,999.0,87992.0,0.005062941,0.00127261,0.0,,Debris
COSMOS 2251 DEB,1993-036VR,2025-09-04T19:37:28.407360,14.44841438,0.00268129,74.0533,47.9863,143.9575,345.1523,0.0,U,34579,999.0,86745.0,0.00087617198,3.035e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036VU,2025-09-04T22:33:28.536768,14.42662436,0.00501304,74.0184,96.0173,231.5468,128.1185,0.0,U,34582,999.0,86522.0,0.00071131506,2.375e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WA,2025-09-04T22:35:49.790400,14.41584611,0.00189437,74.0421,91.2643,174.4521,312.9971,0.0,U,34588,999.0,86526.0,0.00061760508,1.987e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WB,2025-09-04T05:19:32.498688,13.85837503,0.02516096,73.9233,225.5632,189.4837,195.803,0.0,U,34589,999.0,83333.0,0.0003576625,5.02e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036WC,2025-09-04T19:24:07.723008,14.54638843,0.00706223,74.0444,149.6719,303.6256,119.1757,0.0,U,34590,999.0,87682.0,0.00022038095,9.43e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036WE,2025-09-04T12:40:48.512064,14.21303296,0.01431691,73.7331,287.9623,164.0649,319.8956,0.0,U,34609,999.0,85222.0,0.00099503065,2.381e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WF,2025-09-04T11:36:57.103200,14.0613404,0.01839362,74.0177,76.2527,229.6158,128.8801,0.0,U,34610,999.0,84164.0,0.001901618,3.617e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WG,2025-09-04T21:34:33.625920,14.6696042,0.00282537,74.0544,291.8499,358.2874,57.6977,0.0,U,34611,999.0,86940.0,0.0010994368,6.167e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WJ,2025-09-04T08:43:51.703968,14.25402448,0.01124034,73.9629,98.8664,311.1183,231.2771,0.0,U,34613,999.0,85046.0,0.0015429626,3.863e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WK,2025-09-04T04:13:53.640192,14.15008106,0.02023763,73.8797,162.6619,179.724,308.671,0.0,U,34614,999.0,83357.0,0.0032548101,7.661e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WL,2025-09-03T14:47:19.762080,13.52004891,0.04000552,74.0029,94.7042,22.1898,37.9501,0.0,U,34615,999.0,81462.0,0.00088150394,9.37e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036WQ,2025-09-04T16:05:08.293632,14.64204794,0.00940814,74.0464,30.2397,151.4692,209.1673,0.0,U,34619,999.0,87848.0,0.00059267853,3.297e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WR,2025-09-02T12:09:28.000512,14.46228205,0.00862577,74.0536,48.7357,111.891,249.1449,0.0,U,34620,999.0,85362.0,0.0065462704,0.00024599,0.0,,Debris
COSMOS 2251 DEB,1993-036WT,2025-09-01T02:47:03.168096,14.21358434,0.01084607,74.0416,131.0427,239.0572,273.5888,0.0,U,34622,999.0,85001.0,0.00091477255,2.094e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036WX,2025-09-04T20:49:12.391392,14.70599946,0.00312507,74.0497,155.867,271.82,158.9249,0.0,U,34626,999.0,87690.0,0.0011846799,7.232e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XF,2025-09-04T09:15:07.238880,14.5514213,0.00465189,74.0505,222.9866,352.2167,159.0238,0.0,U,34634,999.0,87336.0,0.0007695625,3.345e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XG,2025-09-04T10:54:05.882400,14.66199449,0.00342582,74.0439,262.2477,352.881,126.3353,0.0,U,34635,999.0,71763.0,0.0014761064,8.174e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XJ,2025-09-04T05:19:52.273056,14.58829175,0.00528847,74.0496,290.7377,23.6979,39.2857,0.0,U,34637,999.0,87075.0,0.00092547156,4.386e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XN,2025-09-04T10:47:08.045952,14.50957808,0.00177043,73.8369,270.7906,218.0266,270.1449,0.0,U,34641,999.0,86815.0,0.00095721971,3.763e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XP,2025-09-03T02:30:00.054720,13.98369417,0.02093381,74.0059,154.0275,354.7261,68.5333,0.0,U,34642,999.0,83886.0,0.0030661802,5.261e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XR,2025-09-04T11:37:20.239392,14.64524582,0.00138187,74.0303,325.5222,59.8465,315.8217,0.0,U,34671,999.0,86843.0,0.001736581,9.203e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XS,2025-09-02T10:49:11.300736,14.36194049,0.00255037,74.0335,131.6564,233.0057,307.3824,0.0,U,34672,999.0,63723.0,0.00039409558,1.127e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036XY,2025-09-04T21:17:50.471808,14.30042658,0.00265618,74.0382,185.4,260.4763,156.526,0.0,U,34678,999.0,85966.0,4.3432165e-05,8.6e-07,0.0,,Debris
COSMOS 2251 DEB,1993-036YA,2025-09-04T10:43:20.294688,14.59223915,0.00070252,74.0462,319.2075,59.9454,316.5605,0.0,U,34680,999.0,86879.0,0.0011935303,5.609e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YB,2025-09-04T17:21:15.218784,14.80278554,0.0029687,74.0645,125.6348,215.0075,201.7331,0.0,U,34681,999.0,87804.0,0.0014117718,0.00010816,0.0,,Debris
COSMOS 2251 DEB,1993-036YC,2025-09-04T08:19:08.573664,14.57839792,0.00176751,74.0382,272.1119,58.5126,323.3919,0.0,U,34682,999.0,87237.0,0.0009469634,4.318e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YD,2025-09-04T13:21:32.160672,14.6272948,0.00192805,74.0295,282.6953,48.682,78.5215,0.0,U,34683,999.0,86897.0,0.0012315033,6.267e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YF,2025-09-04T12:43:34.561632,14.5628422,0.00137001,74.0333,337.2129,100.0241,279.7225,0.0,U,34685,999.0,87087.0,0.0012189986,5.379e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YK,2025-09-04T11:40:54.683328,14.02353235,0.02360316,74.0899,35.6788,128.1713,293.2053,0.0,U,34689,999.0,82949.0,0.0058929265,0.00011548,0.0,,Debris
COSMOS 2251 DEB,1993-036YP,2025-09-04T11:01:38.234784,13.96280821,0.0220758,73.9229,138.4043,97.3983,81.6825,0.0,U,34721,999.0,83763.0,0.0019594466,3.29e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YQ,2025-09-04T11:48:25.497792,14.11623303,0.01661548,73.88,153.0091,96.9677,80.1942,0.0,U,34722,999.0,84844.0,0.00088220596,1.802e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YU,2025-09-04T20:42:45.955296,14.58831856,0.00441887,74.0297,174.8355,346.4236,13.5736,0.0,U,34726,999.0,87060.0,0.00075477912,3.55e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YW,2025-09-02T20:06:30.717792,14.69531636,0.00440975,74.0166,87.6903,270.201,89.4108,0.0,U,34728,999.0,87317.0,0.0012971634,7.788e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036YX,2025-09-04T21:56:19.410720,14.78828406,0.00187491,74.018,193.5224,328.8996,87.5179,0.0,U,34729,999.0,86995.0,0.0028559388,0.00021111,0.0,,Debris
COSMOS 2251 DEB,1993-036ZA,2025-09-04T02:26:01.993344,14.47143511,0.00381933,74.0436,279.3493,94.2104,297.6381,0.0,U,34732,999.0,86702.0,0.00016816215,5.92e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ZE,2025-09-04T10:12:29.083104,15.09620476,0.00131995,74.0063,245.9,306.8426,205.7064,0.0,U,34736,999.0,86935.0,0.005095428,0.00083038,0.0,,Debris
COSMOS 2251 DEB,1993-036ZG,2025-09-04T12:03:55.469376,14.45974492,0.00457078,74.018,328.6881,139.8033,242.5389,0.0,U,34738,999.0,86424.0,0.00051003005,1.812e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ZU,2025-09-04T20:27:40.516128,14.59783175,0.00396191,74.1098,29.7735,9.9222,113.5425,0.0,U,34750,999.0,86787.0,0.0015694731,7.557e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ZW,2025-09-04T22:31:51.043872,14.96211438,0.00550851,74.0136,201.067,352.2353,7.7972,0.0,U,34752,999.0,88370.0,0.001993372,0.00023221,0.0,,Debris
COSMOS 2251 DEB,1993-036ZY,2025-09-04T13:08:30.590592,14.40265166,0.00298074,74.0299,51.0533,194.8507,227.992,0.0,U,34754,999.0,86705.0,0.00042781459,1.335e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ZZ,2025-09-03T20:05:28.413888,13.50241244,0.04077907,73.9216,90.5415,129.1811,256.7291,0.0,U,34755,999.0,81175.0,0.0014098784,1.492e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAA,2025-09-04T11:37:05.024352,13.66881335,0.03426315,74.0019,267.5213,164.689,196.4916,0.0,U,34756,999.0,82065.0,0.0012627095,1.559e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAC,2025-09-04T00:16:18.673536,13.57712502,0.03848462,74.1054,99.9592,246.6883,109.3297,0.0,U,34758,999.0,81556.0,0.00096399369,1.1e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAE,2025-08-31T22:56:29.651136,14.19218395,0.00980204,74.0624,125.7319,204.4586,176.5946,0.0,U,34760,999.0,85230.0,0.00051069886,1.098e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAF,2025-09-04T02:09:33.643872,14.37523972,0.00398983,74.0292,186.3425,248.8488,110.84,0.0,U,34761,999.0,86217.0,0.0010433261,3.129e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAM,2025-09-04T00:20:20.622912,14.60062054,0.00514988,74.008,155.1272,345.6781,14.292,0.0,U,34784,999.0,87079.0,0.00096768012,4.709e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAT,2025-09-04T11:49:57.663264,14.24144991,0.01007911,74.0524,62.3168,148.5963,242.6201,0.0,U,34790,999.0,85160.0,0.0010055606,2.416e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAV,2025-09-04T12:02:03.621984,14.54778579,0.00122038,74.0217,357.8624,112.8369,12.063,0.0,U,34792,999.0,86206.0,0.0014535831,6.214e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAW,2025-09-04T16:57:00.406944,14.38399785,0.00522495,74.0009,73.2975,251.6626,233.4964,0.0,U,34793,999.0,85906.0,0.00038239709,1.158e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AAZ,2025-09-04T12:18:36.055584,14.47858265,0.01013716,74.0302,42.2466,169.3719,255.6291,0.0,U,34796,999.0,86591.0,0.0014339973,5.64e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABA,2025-09-04T09:17:48.281568,14.41228859,0.00733242,73.9782,284.8063,56.9506,303.8664,0.0,U,34797,999.0,85983.0,0.0019542376,6.495e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABC,2025-09-01T03:29:09.809952,13.49103311,0.04576444,73.9322,297.7746,350.3251,8.9254,0.0,U,34813,999.0,80271.0,0.0029003851,3.459e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABD,2025-09-04T04:33:37.333152,14.36253793,0.00538636,73.8969,149.9472,57.5223,98.5302,0.0,U,34814,999.0,85903.0,0.0012594865,3.715e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABE,2025-09-04T16:53:47.232096,14.76229561,0.0061531,74.0438,75.9319,173.0977,187.106,0.0,U,34815,999.0,87165.0,0.0012655547,9.015e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABF,2025-09-04T10:30:04.413312,13.58025611,0.03751796,73.8873,305.1173,26.9794,352.0548,0.0,U,34816,999.0,81435.0,0.00072313893,8.06e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ABH,2025-09-03T01:58:15.727872,14.36758309,0.00256655,74.035,121.9937,226.9675,284.4445,0.0,U,34818,999.0,85924.0,0.00034354674,9.91e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ABJ,2025-09-04T07:52:28.292736,14.62012008,0.00162274,74.0219,333.4481,83.5242,344.924,0.0,U,34819,999.0,86775.0,0.0015985899,8.012e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABN,2025-09-04T03:15:31.513824,14.53878654,0.01573403,74.0415,290.6815,39.7047,321.5507,0.0,U,34823,999.0,86933.0,0.00067123818,3.297e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABP,2025-09-03T23:00:18.777888,14.45576413,0.0021032,74.0275,334.5489,163.3637,196.8216,0.0,U,34845,999.0,86024.0,0.00044498713,1.549e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABQ,2025-09-04T15:56:46.221504,14.4632818,0.00270106,74.0295,86.9186,181.8738,178.2324,0.0,U,34846,999.0,85971.0,0.0010243347,3.665e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ABW,2025-09-03T06:42:37.208448,14.36893374,0.00171965,74.0305,87.719,221.8534,138.1306,0.0,U,34852,999.0,86091.0,0.00020671536,5.86e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ABY,2025-09-03T00:48:24.551136,14.75247627,0.00665012,74.033,355.7542,133.4465,227.2269,0.0,U,34854,999.0,70396.0,0.0015776229,0.00011049,0.0,,Debris
COSMOS 2251 DEB,1993-036ACA,2025-09-04T05:17:42.324000,14.99528047,0.00394214,73.9997,288.407,82.0571,345.6357,0.0,U,34856,999.0,87617.0,0.0015918862,0.00019896,0.0,,Debris
COSMOS 2251 DEB,1993-036ACB,2025-09-04T04:59:42.463104,14.57562717,0.00659724,74.0164,296.4631,82.91,335.3356,0.0,U,34857,999.0,86450.0,0.0010069869,4.695e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ACD,2025-09-04T21:09:14.966208,15.00490266,0.0005262,74.0313,182.6863,299.7704,116.6502,0.0,U,34859,999.0,86870.0,0.0058459517,0.00074429,0.0,,Debris
COSMOS 2251 DEB,1993-036ACF,2025-09-04T11:39:09.568224,14.94171978,0.00153826,74.0165,252.1393,320.9743,194.7914,0.0,U,34861,999.0,86606.0,0.0026299359,0.00028308,0.0,,Debris
COSMOS 2251 DEB,1993-036ACM,2025-09-04T07:03:08.002368,14.35534905,0.00559579,74.0371,256.2774,306.1018,70.1559,0.0,U,34874,999.0,85617.0,0.0012420912,3.615e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ACN,2025-09-04T12:54:25.969248,14.48451865,0.00145397,74.0486,343.9998,133.3213,238.2979,0.0,U,34875,999.0,86319.0,0.00072342567,2.69e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ACR,2025-09-04T15:33:17.993088,13.44035748,0.04370686,73.964,204.5054,207.6733,334.8004,0.0,U,34878,999.0,79941.0,0.00066214571,6.58e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ACV,2025-09-04T10:53:19.088160,14.61284223,0.00838902,74.0458,55.3756,209.1901,150.4565,0.0,U,34882,999.0,87074.0,0.00035621222,1.816e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ACW,2025-09-04T18:43:44.269536,14.47258171,0.00931216,74.2017,246.4804,95.8938,265.2846,0.0,U,34883,999.0,85006.0,0.0046045955,0.00017797,0.0,,Debris
COSMOS 2251 DEB,1993-036ACX,2025-09-04T11:32:21.299712,14.83479851,0.0012419,74.0177,254.5013,342.8743,169.6043,0.0,U,34884,999.0,86330.0,0.0026963304,0.0002224,0.0,,Debris
COSMOS 2251 DEB,1993-036ACY,2025-09-04T16:36:58.610592,14.50710686,0.00145252,74.0343,9.39,118.7796,10.1772,0.0,U,34885,999.0,86042.0,0.0011473096,4.492e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ACZ,2025-09-02T16:14:44.382912,15.24155584,0.00432639,73.96,37.3984,238.7464,120.9495,0.0,U,34886,999.0,61452.0,0.0030807321,0.00077747,0.0,,Debris
COSMOS 2251 DEB,1993-036ADC,2025-09-04T11:37:05.165184,15.07109733,0.00147075,73.9862,257.3738,326.672,185.6255,0.0,U,34907,999.0,86464.0,0.0048411508,0.00073618,0.0,,Debris
COSMOS 2251 DEB,1993-036ADD,2025-09-04T15:13:46.217280,14.36922349,0.00434779,74.0582,205.6892,250.6883,287.4628,0.0,U,34908,999.0,85855.0,0.00092108146,2.73e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ADE,2025-09-04T11:40:35.586336,14.76626317,0.00849353,74.0126,271.5085,70.6381,290.3951,0.0,U,34909,999.0,65386.0,0.00065371974,4.815e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ADF,2025-09-04T00:23:50.549856,13.37428344,0.04680715,73.8728,258.761,34.1127,357.2804,0.0,U,34910,999.0,80191.0,0.0012415352,1.203e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ADG,2025-09-03T22:56:59.872992,14.59126067,0.00852036,74.0391,74.8823,226.9224,260.4885,0.0,U,34911,999.0,87131.0,0.0002261892,1.087e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ADJ,2025-09-03T08:51:26.591328,14.34593297,0.00220847,74.0264,106.4378,244.5242,295.3889,0.0,U,34913,999.0,63748.0,8.072654e-05,2.02e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ADP,2025-09-02T23:48:14.488704,14.58752778,0.00308187,74.0715,145.445,144.5647,232.8068,0.0,U,34918,999.0,63866.0,0.0035849689,0.00016866,0.0,,Debris
COSMOS 2251 DEB,1993-036ADV,2025-09-04T03:06:08.031168,14.58697448,0.00573591,74.0401,279.2853,25.861,40.6512,0.0,U,34924,999.0,86270.0,0.0011513885,5.468e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ADX,2025-09-04T10:32:33.919008,14.13725984,0.0222411,73.7485,51.1301,274.6752,82.9019,0.0,U,34944,999.0,62679.0,0.00071204206,1.676e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ADZ,2025-09-03T13:01:27.748992,14.61124738,0.00519826,74.0239,173.9453,333.3008,26.5482,0.0,U,34946,999.0,86745.0,0.0012886853,6.436e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AEC,2025-09-03T21:37:55.518528,14.73073562,0.00793958,74.0194,304.5416,114.5466,246.4009,0.0,U,34949,999.0,86891.0,0.00062079584,4.168e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AEE,2025-09-04T01:19:50.880864,15.42559461,0.00137257,73.9828,251.1984,6.0708,354.0665,0.0,U,34951,999.0,87339.0,0.0042667313,0.00190583,0.0,,Debris
COSMOS 2251 DEB,1993-036AEG,2025-09-03T17:07:58.341216,14.67484267,0.00610538,74.0913,220.2102,243.3097,294.1681,0.0,U,34953,999.0,86660.0,0.0017817245,0.00010365,0.0,,Debris
COSMOS 2251 DEB,1993-036AEJ,2025-09-03T05:52:57.294048,14.97707442,0.00832826,74.0369,90.4626,189.1486,170.8189,0.0,U,34955,999.0,88528.0,0.0013945965,0.00017559,0.0,,Debris
COSMOS 2251 DEB,1993-036AEM,2025-09-04T05:10:08.207328,15.60110099,0.0038744,73.9901,173.4667,266.3192,93.3596,0.0,U,34958,999.0,88735.0,0.0016196473,0.00138527,0.0,,Debris
COSMOS 2251 DEB,1993-036AER,2025-09-04T02:45:42.620832,14.460327,0.00180516,74.0324,19.3805,159.9763,200.2108,0.0,U,34962,999.0,86138.0,0.00090577493,3.21e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AES,2025-09-03T07:30:08.393760,14.49701456,0.00388384,74.1699,229.8897,89.9709,270.5902,0.0,U,34963,999.0,85345.0,0.0032780889,0.00012735,0.0,,Debris
COSMOS 2251 DEB,1993-036AEU,2025-09-04T11:31:14.765664,14.48357549,0.00245771,74.0531,314.235,105.2274,255.1605,0.0,U,34965,999.0,85676.0,0.0004148772,1.531e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AEW,2025-09-04T05:59:32.692416,14.43568653,0.00400092,73.9926,79.3522,249.4491,110.2371,0.0,U,34967,999.0,63521.0,0.00095754795,3.25e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AEX,2025-09-04T12:01:45.647328,14.59147938,0.00880865,74.0372,76.2043,223.019,136.4068,0.0,U,34968,999.0,87030.0,0.00025093724,1.215e-05,0.0,,Debris
